account_number,bank_name,dt_current_timestamp,iban,id,routing_number,swift_bic,uid,user_id
1341404999,ALLIED BANK PHILIPPINES (UK) PLC,1619454485308,GB23WKCU36146766497089,120,022739294,BARBGB2LBIR,2c5c2cba-1400-4816-b5ee-d80868e26b48,3346
2043004600,ABN AMRO HOARE GOVETT SECURITIES,1619454485308,GB91XFWK01256259775916,68,055644796,BARBGB2LTOO,495fbd35-8954-4615-bfa5-013165944bd3,5403
6258455689,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454485308,GB21VFGC82001048254003,1534,302892123,ABCMGB21,75e136ed-2046-427a-9880-6f717ce288b8,1620
0800653417,ABINGWORTH MANAGEMENT LIMITED,1619454485308,GB42CWTR05743817951225,7875,118875156,BCYPGB2LCBB,9e5b48f1-00f3-4b79-a455-b19d97b321a8,592
3844526890,ALKEN ASSET MANAGEMENT,1619454485308,GB66FGAD87242079938472,6354,026683906,ABCEGB2L,9c743681-6cd6-479f-99ec-9135bd456202,7649
3833940050,PGMS (GLASGOW) LIMITED,1619454485308,GB93XUNQ37909918060586,931,806558468,BOFAGB4TLTR,a4602af3-19e0-4527-a52b-4581c70ef132,8514
2507782906,ALKEN ASSET MANAGEMENT,1619454485308,GB70XRRS26521109240349,4144,653463337,BOFAGB4TLFS,bdac40e3-6768-46e5-9ef8-85f07cd213ed,3710
6592136914,ABN AMRO MEZZANINE (UK) LIMITED,1619454485308,GB49FYJR19747577104627,6133,121713218,ABBYGB2L,9d747757-1212-4b09-99ce-054a64e1c646,6585
2076458519,ABN AMRO HOARE GOVETT LIMITED,1619454485308,GB60IEXI27493501829904,7440,110237909,ABDIGB21,66a8f1f1-34a0-4d49-b51c-a004f7c97fc5,9079
4637735197,ABN AMRO CORPORATE FINANCE LIMITED,1619454485308,GB36DJXQ62661885282382,2657,635559036,AIBKGB2XTSY,524811ac-0695-46ad-aa96-bc72fadf8fc6,9136
1730078005,ALKEN ASSET MANAGEMENT,1619454485308,GB28WHAF23159882521160,776,233223366,BOFAGB22SCP,55a1ab0b-05e6-4196-b0c9-0c99b7e95f1d,2117
1294339426,ALLIED BANK PHILIPPINES (UK) PLC,1619454485308,GB78JIPX91632135119895,4041,663401635,AAOGGB21,eb85ad78-a3d1-4c2d-b3af-a4d6dc67161f,8309
3565435580,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454485308,GB34QZVN75883040034112,6604,705174325,UBKLGB2LBAK,5118b231-681b-491e-a81e-5a1c50ca47fb,2952
1179621569,ABN AMRO HOARE GOVETT SECURITIES,1619454485308,GB80HALQ90545257979112,2540,093119979,BCEYGB2LXXX,a04fd076-5eb8-4109-baa0-49dfadbd3dcb,6824
8601902570,ABN AMRO HOARE GOVETT LIMITED,1619454485308,GB88ZCAV05585794142366,6793,718921811,ASTPGB2LXXX,2b11e93b-45e0-4772-853c-ac5ea5198f0f,6538
3679482720,ABN AMRO HOARE GOVETT LIMITED,1619454485308,GB56PXDW40719003075329,323,089888764,ANTSGB2LCHA,7fa45d79-c886-44b2-be1f-c661837cef02,6653
3426868815,ABU DHABI ISLAMIC BANK,1619454485308,GB91IEPW31939411866509,6034,088945938,ABCEGB2L,3c819150-8803-4874-8579-74ba6aff188b,6268
5741334667,ABN AMRO CORPORATE FINANCE LIMITED,1619454485308,GB21STXJ78297448683877,2077,034114438,AAHOGB21,26fa2d25-d133-4aa6-87bc-b893f7b708a6,9010
1686642632,ABN AMRO HOARE GOVETT SECURITIES,1619454485308,GB82ERXP48285512184873,933,017451943,BARBGB2LWEM,f29f7a4e-bb97-47a2-90c6-cabc2fa0fc14,9173
4412795970,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454485308,GB94LDJD40046888454348,1275,718675455,BCYPGB2LCBB,af60bb93-97a2-4ddf-aabe-f67e6c984857,7468
5134013742,ABN AMRO FUND MANAGERS LIMITED,1619454485308,GB70MAOM60800802127136,2899,257342760,AAPUGB21,60c8c8f4-a22f-4078-a2f2-2ba4818f3540,7030
7907968093,AAC CAPITAL PARTNERS LIMITED,1619454485308,GB36HAXU91350416239379,341,299619244,BOFAGB4TCCD,8e02bf52-698d-4b85-ab47-754b46ed3e6d,7863
3605526538,SANTANDER UK PLC,1619454485308,GB60RQDZ54458124746775,5815,283162914,BRBAGB2LXXX,429f5e40-f358-4f03-a466-dea6353f3769,1816
3372718534,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454485308,GB12ZFZP64537907312854,1851,671491239,BOFAGB3SSWI,35ee9533-3098-402e-95cf-5490851137a7,8235
9247002760,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454485308,GB14GWML96803158316887,7921,714580353,BCYPGB2LHHB,b692e8fe-5e63-4b16-8118-f490346fd351,1292
4930757459,ALKEN ASSET MANAGEMENT,1619454485308,GB43TVBD00949384643443,8951,669128255,ABECGB21,d2564f64-23b2-45ce-bf87-51830784db1d,5597
0344567685,ABG SUNDAL COLLIER LIMITED,1619454485308,GB40BUGG91632826021999,1349,214214417,AANLGB2L,1e431020-cf41-4393-bbb0-58e61f64ed18,148
3172053886,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454485308,GB50MWCC14723449974394,8481,683352544,AAFMGB21,1e6381fa-6586-447e-8d60-656c6a292d04,9206
4028591625,ABN AMRO HOARE GOVETT LIMITED,1619454485308,GB44QNLB46839602209589,8036,244896106,BARBGB2LMAN,072a2a92-52a4-41dd-a936-3a2620e413c8,9245
3202175261,SANTANDER UK PLC,1619454485308,GB85SMMU38153267510154,8914,268551197,AAOGGB21,46eabc9f-6acf-4274-af6f-a437023d9c93,759
8081420673,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454485308,GB53FKMT71012420542933,3284,240445674,ABBEGB21,f3a318ea-3172-45af-bffe-a5420c1ae56b,1347
2912238541,ALKEN ASSET MANAGEMENT,1619454485308,GB40GHCL80901872506860,8952,640355487,BARBGB2LKEN,047094db-0c71-4288-84d2-9ae755d941dc,8426
4497099182,ABN AMRO MEZZANINE (UK) LIMITED,1619454485308,GB86RMNV59381822565653,3751,249070309,AAPUGB21,dda63dba-5446-42f8-9ea8-ec55e30eea1c,3754
6719433310,OTKRITIE SECURITIES LIMITED,1619454485308,GB13AQEY63266035948715,6726,724917026,BCYPGB2LHGB,d917da58-287d-4135-baf5-0a2cece1756e,3981
9101093076,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454485308,GB38SWGK14830143338215,6448,097011785,BSCHGB2LEQU,37ee080f-c77a-4772-b1d2-9c315431906c,3567
9512355845,ABN AMRO HOARE GOVETT LIMITED,1619454485308,GB19YFBP36233489989054,1874,678080928,BCYPGB2LHGB,67567ec4-08a3-4fd1-b99a-b7f2d45b8153,5303
8418146443,OTKRITIE SECURITIES LIMITED,1619454485308,GB55BJBG85206513445602,1504,083757066,UBKLGB2LXXX,39d8b874-5221-4bce-a8cf-bb5d3610b5e0,8676
7916613196,ABU DHABI ISLAMIC BANK,1619454485308,GB31ZNBE95434924431376,7299,022419491,AACNGB21,f5b10bef-772f-48c5-97b0-10ca9b1d6b62,4830
1205685769,ABBEY LIFE,1619454485308,GB38HCJT30676635048047,6508,302866117,UBKLGB2LBAK,20360a5a-5b11-434c-93d2-3a9999fc2824,4087
7165174713,ALKEN ASSET MANAGEMENT,1619454485308,GB74UNAZ48238145462194,6918,217358668,BCYPGB2LXXX,25202fc1-dfd7-415a-9451-ee3c9bbc58ca,8485
3051958083,ALLIED BANK PHILIPPINES (UK) PLC,1619454485308,GB93HVNC05539979040117,5657,103999775,BCYPGB2LHHB,f456ca69-36e7-4460-87c3-b34e8f67650a,1817
2755229774,ABN AMRO CORPORATE FINANCE LIMITED,1619454485308,GB76CIZQ46187781271257,6624,003529177,AAQIGB21,6e7521f5-9964-4df8-90e0-2c3216f16203,9886
6406768313,AAC CAPITAL PARTNERS LIMITED,1619454485308,GB54DHQF45342509735296,6258,276188714,BCYPGB2LSSB,ee65da78-15bf-45bd-8d66-275a03abd222,8034
7065744850,OTKRITIE SECURITIES LIMITED,1619454485308,GB90DDML38698506444968,4725,210729278,BOFAGB4TLTR,385d90eb-ea17-4630-943e-91a9774dda1d,2173
3818254438,SANTANDER UK PLC,1619454485308,GB06HDAW33444860622023,9510,305551429,ABMNGB21,d87f0534-8ea2-47de-8c01-f218e41fb897,6225
6326271539,ABINGWORTH MANAGEMENT LIMITED,1619454485308,GB49ICRG90330535585173,1768,063639638,AIBKGB2XTSY,ff9e825c-c663-4280-99db-df7f3e77a757,562
6912589139,PGMS (GLASGOW) LIMITED,1619454485308,GB60WPOT00945144507279,7255,726788169,ABECGB21,e9cb06d3-d14a-47b3-9db4-0ba030c0fbba,8423
7615454505,ABC INTERNATIONAL BANK PLC,1619454485308,GB20AHIQ20922648773181,7369,047844041,BCYPGB2LBBB,c0f41b7e-4e01-439d-8042-b577edcf963b,9318
7182314188,ALKEN ASSET MANAGEMENT,1619454485308,GB63YAVL97790287085244,9052,276711246,ABDIGB21,4203af3a-9a23-4a05-9deb-a4efb3abca2d,2046
