account_number,bank_name,dt_current_timestamp,iban,id,routing_number,swift_bic,uid,user_id
5826465281,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454345320,GB88YZBC89815073783552,3427,042862332,BSCHGB2LEQU,33485e71-7b02-42ac-b720-7b0292c528e4,5804
3304799541,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB61MLBF61791111373583,661,048224534,BKCHGB2LXXX,6f7a6e5c-72aa-43b6-8302-69c9ee7a7bbd,4678
7566068114,OTKRITIE SECURITIES LIMITED,1619454345320,GB30GHNC55778592741084,4275,014818628,BCYPGB2LSSB,2fd74852-984a-4989-923b-096d9265f12d,5623
0279580330,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB59HIPT36844330847781,1121,678924181,AANLGB21,7a4b998c-aeb1-40fe-88cb-e62b7a3f430d,4779
5306149136,ALKEN ASSET MANAGEMENT,1619454345320,GB01AXSW06685331407268,7361,236264270,BRBAGB2LXXX,91371425-659a-4621-b4fa-77da4e9197b1,8990
8663328205,AAC CAPITAL PARTNERS LIMITED,1619454345320,GB81QMXC63482421787960,359,614923748,BCYPGB2LHHB,4e838dc4-69d0-4af0-8f7f-b747b82f04ff,4182
8503628134,ABC INTERNATIONAL BANK PLC,1619454345320,GB43CIKE90715745413123,9083,641091588,ABFIGB21,d3f9e1b9-7942-46db-83c4-2ade3d5596aa,5220
5925826208,SANTANDER UK PLC,1619454345320,GB89FFEE11931193256803,3481,635723079,BOFAGB22OF2,475925f3-9b08-47d4-9679-6f89953bb9f2,9778
4177419030,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB11AHRT48499439783297,6458,009647671,BARBGB2LBIR,015b62ca-ab2f-442a-8a51-394f0458e64b,7682
8347470027,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB43JEJH10178853536876,9588,044040754,BCYPGB2LPGB,32479260-6c43-474c-a0ae-49c6a90c7aef,6528
3561612268,ALKEN ASSET MANAGEMENT,1619454345320,GB56ASBM53815291139941,9240,006586421,BKCHGB2LXXX,61b45ffe-ab56-4ff6-b104-166cd9e42ca0,80
5314997868,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB93YVZG88588360743725,8412,639411345,ABBEGB21,d8c69ebe-83c0-4178-9048-f981b2f94499,3840
6003140693,ABN AMRO HOARE GOVETT LIMITED,1619454345320,GB94POPT59226181216235,4518,118628620,BARBGB2LTOO,28541253-fcf2-4cbe-aad6-a011199cd209,2229
2853642234,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB32FUDA54104605657478,1694,058311479,AAPEGB21,4a06ae18-794d-488c-b596-5c5b0e7e5a66,6179
3603897085,PGMS (GLASGOW) LIMITED,1619454345320,GB34FDNY27660096256522,414,040212447,BCYPGB2LBBB,3177b270-f32e-430e-a0ea-904b3b01c763,109
3579876116,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB57IJXJ22456975787518,7530,635233323,BARBGB2LSOU,66f9d4fa-03b0-4078-9f04-37082b93fd25,9126
8569905147,ABBEY LIFE,1619454345320,GB82XPKM38788612524421,4967,117285145,BOFAGB22OF2,ab43221b-1fbf-4fc6-8697-6dc7f1729d47,167
8372767431,ALKEN ASSET MANAGEMENT,1619454345320,GB61YDVP83111162472802,8992,009280928,BCYPGB2LCSB,58e54346-9823-4d23-8dca-775198663d4b,41
7037033192,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB45DGJO72800987906078,1870,326230884,UBKLGB2LBAK,345e5c56-94cb-4b0d-b534-ae9d715f7152,5769
3599931471,PGMS (GLASGOW) LIMITED,1619454345320,GB47CMLV34862912103355,4466,685119387,ASTPGB2LXXX,cdfd0b80-6241-4f80-afae-36b10dbfd254,1583
1595386346,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB36EESJ32977506450003,7605,646762951,ABAZGB21,45fa9371-1625-4f25-bc5c-210af81dd257,2245
0077308646,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB45QWQJ76967083072346,8233,057683344,ABMNGB21,196468d3-b40b-49d2-a5dc-ec90eef25fed,840
2224697959,ALKEN ASSET MANAGEMENT,1619454345320,GB66RPMA12450048328057,2388,087072093,AAPEGB21,987503a4-340d-433f-aaf9-ecb338af070e,8054
2824760590,AAC CAPITAL PARTNERS LIMITED,1619454345320,GB72ZFJD78506841098161,5009,057205544,BARBGB2LBIR,56e9fa44-9b32-477e-8915-1bc07fb3169b,7893
9079827827,ABBEY LIFE,1619454345320,GB33KDHF73185414759167,860,055422866,ANTSGB2LCHA,f30a3735-bbe6-4a08-a701-c96cb1e6a7a0,6297
1121362310,ABINGWORTH MANAGEMENT LIMITED,1619454345320,GB36URUM46069184967866,4032,034886999,BCYPGB2LPGB,0f67cc0b-8b81-4322-8c55-55ab90816c11,7213
2271274770,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB73SGGX12386044903075,7710,059223838,BARBGB2LSOU,e13eddad-f267-480b-b5b2-d88bfbb2048c,8877
6554153688,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB74CKGB15389452606744,8838,705539290,BARBGB2LKEN,6ce3e961-32d9-47c0-80e8-9d61290f7e06,4616
7224775557,ALKEN ASSET MANAGEMENT,1619454345320,GB49HRSN71479461021476,9999,219964872,AAPEGB21,6fc8cbe3-923c-40e2-a4c8-22ca16216b77,2836
8208700234,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454345320,GB15HUTN30210897495319,2260,045493274,AAPEGB21,b95273e6-e041-454d-b57e-45ead2c4325f,7122
4150640274,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454345320,GB85JVTS51304564797258,9364,075296658,BRBAGB2LXXX,e26011ee-0727-4d0b-a3e8-6032c7559379,6572
5866308541,ABG SUNDAL COLLIER LIMITED,1619454345320,GB11FPQJ15632607477517,8151,622762810,AANLGB2L,7ffe9023-a66a-40dd-867f-c0e70f9e38e0,458
9394285540,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454345320,GB39QQFV28681355661851,4684,650198647,BARBGB2LWEM,6aee0688-a89c-4d0d-bbf2-cafcd6a449b1,1220
1003713354,ALLIED BANK PHILIPPINES (UK) PLC,1619454345320,GB89TPMT29864167031513,4857,808429799,ABCMGB21,3b63e09a-d1f1-4312-8886-46d5e4586280,5074
7628459117,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB44CSAJ13636695570418,3268,661852561,BCYPGB2LSSB,6248023d-ea04-4779-a784-1085a4fdcf73,8804
1165676329,SANTANDER UK PLC,1619454345320,GB22OUFK19370758942615,8696,703840965,BSCHGB2LEQU,f1e7fee5-8431-4204-b179-2d7806e4d32b,4
4889270448,ABBEY LIFE,1619454345320,GB57JKSU43450196042134,916,808334978,ABCEGB2L,4d2e2469-c627-44f7-9f54-c21bf0b49252,4937
8131076764,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB43TJDQ50526098315169,8643,116926007,AANLGB21,56cfa3d8-cf10-42c7-9403-aea5f706f229,7309
8946985745,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB78RZGK12437880209226,2467,042879053,BARBGB2LLEI,b3510fc5-c106-46ad-9e2a-3434e4ef95ed,9550
5971598827,SANTANDER UK PLC,1619454345320,GB73LKUM30292545199813,5936,677641931,BSABGB2LXXX,364cbdaf-3003-4e3b-8ecf-35266f38ba15,5589
9022357196,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB69PFIH59359716763256,3874,705819800,BOFAGB4TCCD,0fd491a8-312a-4bde-8097-4a98d3115d09,3432
6898318290,PGMS (GLASGOW) LIMITED,1619454345320,GB15LEMO30607774565710,4588,247017911,AAHVGB21,2035e927-fd29-44e1-9717-6934b0f8b5d1,3571
5001899493,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB69TQSQ80078716145003,8146,616202373,ABBEGB21,38e88fb7-e420-45a9-a92d-8dacb2469bb7,1891
7084231525,AAC CAPITAL PARTNERS LIMITED,1619454345320,GB21YGEA48981606775368,1071,621674459,BARBGB2LBIR,d917fe94-6474-47df-bb3f-2c2ddf2cc41e,384
5453537870,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454345320,GB42MRXU45538865446606,1107,262086613,BSCHGB2LEQU,aef67d9a-1562-4fcb-9bd7-dcebe8805dd9,1414
3841614633,OTKRITIE SECURITIES LIMITED,1619454345320,GB12QIVD89788043655823,7454,289060120,UBKLGB2LBAK,1ff0d0ec-6ab4-4695-8dac-f0af8fc47164,8986
4998456515,OTKRITIE SECURITIES LIMITED,1619454345320,GB15ANIB79762937345299,5995,074804313,BKCHGB2LXXX,aa51500d-3852-413c-a78e-05b1867c64de,4898
3107742834,ALLIED BANK PHILIPPINES (UK) PLC,1619454345320,GB17HLPW93863226301313,3880,023055032,BSABGB2LXXX,606b4549-2cd9-4aa4-a9cb-ac3a087e9dc7,2516
8545920407,ABC INTERNATIONAL BANK PLC,1619454345320,GB93SACI40139019739596,6096,077061768,BSCHGB2LEQU,c99ac6c9-25df-43b5-bfb2-e965deb75e06,2611
9211327310,ABBEY LIFE,1619454345320,GB22EPBL78621660791587,2394,634122202,ABFIGB21,5fb7d407-bdc3-4b20-9663-0de408e61591,9337
9902185964,OTKRITIE SECURITIES LIMITED,1619454345320,GB09VTZC73198088315083,2303,003872154,AIBKGB2XTSY,49ee4637-c1a1-4eef-8dba-e109644bcfa0,8058
4527686643,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB34LMRL48230363821193,6447,635484415,BCYPGB2LSSB,ac6d2eec-a1c0-4b59-ab6c-a10efc00ffdd,3069
8898099152,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB60RHHH62882729950319,6265,702796968,AIBKGB2XTSY,a31fcea0-1be3-4712-808a-2bb09483f185,4431
4466106162,ALKEN ASSET MANAGEMENT,1619454345320,GB16ANFV46532241818772,1746,044406026,ABNAGB21VOC,bd8b97dd-d291-4856-999a-bd575f344bb0,9891
3960497880,ABU DHABI ISLAMIC BANK,1619454345320,GB16HINU01256823788769,6911,115270961,BARBGB2LWEM,8f400cb2-b6ee-4abb-a1aa-34ca6f157818,4017
6150595751,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454345320,GB14SDVD76140327808549,8920,695678630,AAOGGB21,4a511f6a-0227-424e-aba7-31c3d6d611ad,3304
0836014848,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB69DUTC94887500404936,9341,630536588,AAHOGB21,424e3294-5a50-4271-a961-cefc5ddafc55,5830
8481467326,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB65OIIT95113407652857,7986,295295714,BOFAGB4TIPA,34f9c04b-b882-43b0-b15e-f7d9b23b87da,3132
6782057654,OTKRITIE SECURITIES LIMITED,1619454345320,GB18VJUS73151169146777,4165,124036484,ABECGB21,2669c703-0b7b-4de3-a9be-a20eaf6edf07,2415
9683419305,ABU DHABI ISLAMIC BANK,1619454345320,GB67MEMP92120967798517,5824,044584870,BOFAGB4TCCD,9aad1013-b2a5-45c0-b078-97318f6a4609,6114
1250655735,OTKRITIE SECURITIES LIMITED,1619454345320,GB94RMXF30197347086815,3120,018472549,BCYPGB2LSSB,31c296d4-c46d-4fd8-a5bc-a099f988d37e,8440
3582544129,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB36NJGG29106874235668,9059,301613374,ABCEGB2L,4524e090-001c-4133-8f43-7a2b643eae4f,3937
2181590301,ABG SUNDAL COLLIER LIMITED,1619454345320,GB69EDGU98345959939646,2326,255690760,AIBKGB2XTSY,bee9867d-0c98-44ef-93bd-776d6629a253,4999
2770290709,ALKEN ASSET MANAGEMENT,1619454345320,GB70VBYF42027435984240,414,112159027,BCYPGB2LHHB,05009cfa-1e64-4d97-95e7-e4726d448475,5509
7953466860,ABBEY LIFE,1619454345320,GB78ZPWP19713133694980,8961,268388056,AANLGB2L,61d5d2ff-89ff-479b-85bf-b3b84560741c,2387
8026928930,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454345320,GB58YFAE71394120063252,1214,288624253,ABNAGB21VOC,51aa544e-d7c7-48fd-82ab-c2a221cd58f4,5117
3784573172,ALLIED BANK PHILIPPINES (UK) PLC,1619454345320,GB94BJYM42799597909331,7607,729881678,BCYPGB2LHGB,9568d3d7-ca17-482d-81ce-3bb320764e6f,6891
3464344721,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB73KNYQ17230815739864,7906,214553903,ABCCGB22,93b1cb63-66a3-4625-b50a-9d4ab078d157,1910
7633982280,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB76LGSL52003362860561,3168,056924554,BCYPGB2LCSB,3267d335-bd58-4ef9-a7a9-6cbdec5eb5f1,1148
7361459215,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB28HLKD73838877267014,6532,221553035,BCYPGB2LPGB,a2d6a776-9003-4739-8790-822a3973444a,3820
9359228248,SANTANDER UK PLC,1619454345320,GB88PUXI89887253266511,5597,693033196,ALEIGB22TSY,d67731bb-a48a-4894-bfe4-1b03156e224e,466
8391456704,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB25CXZK36551206803748,9183,060669009,UBKLGB2LXXX,c28787f1-4954-4d85-8c13-3f5a938389ee,1503
9036915481,ABN AMRO MEZZANINE (UK) LIMITED,1619454345320,GB68DBWD37613196243256,9148,308297706,AAQIGB21,6a4ebae3-c9fa-4d07-ad04-32064269e3ac,5696
3750484230,ALLIED BANK PHILIPPINES (UK) PLC,1619454345320,GB31RADT95234042471736,7778,045479036,BCYPGB2LCSB,f4128964-f943-4ad1-afcd-90ef3d36a015,9209
6219785784,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB53YFVY28034244926301,1111,638946565,AACCGB21,85cbfdbb-ba76-44fc-b24e-839422b255e6,4457
0386301079,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB74IFRF52873152111524,6176,073724009,AACCGB21,6b1c01c3-af5c-4d88-9167-2105cbe4e577,2982
7147585919,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB62HSZF79022079501719,3866,316653235,BARBGB2LKEN,0cd93413-45b7-4435-8831-64cdc37b276c,1597
3922213541,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454345320,GB24IBXR12610936210477,6807,803865662,AANLGB2L,3b91e692-1894-444a-9b99-00a70fa8ab82,4274
8600548268,ABN AMRO FUND MANAGERS LIMITED,1619454345320,GB47LBYX57662982152988,7568,044122054,BARBGB2LKEN,e115a64d-2519-4dde-ab06-37bbdf20df6d,2002
1738864693,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB94AOEP46735754001409,1564,691922445,BCEYGB2LXXX,2aefb6d0-8475-4a7e-8eaf-adc04c2bb27d,5362
9050797956,ABN AMRO HOARE GOVETT SECURITIES,1619454345320,GB13GFCP16229793564496,3044,225814673,BCEYGB2LXXX,84cf5dcf-40f0-413a-ae6e-3cea0cae3bdf,3728
0895491202,ALKEN ASSET MANAGEMENT,1619454345320,GB26SBCK06064285630393,8067,614665132,ALEIGB22TSY,feaf2251-44b9-462c-abd4-8ce386f8b337,8189
0223693804,ABN AMRO CORPORATE FINANCE LIMITED,1619454345320,GB89DTQD50077395930036,7017,304969708,BCEYGB2LXXX,8bb9b9de-3929-4f6b-9e5d-441d22cfb596,3726
2438495270,PGMS (GLASGOW) LIMITED,1619454345320,GB31MVXD93257731392452,2540,017333359,BARBGB2LSOU,bf879293-8366-4dd1-b0e0-94e8c3fd16f6,8601
6687491914,ABINGWORTH MANAGEMENT LIMITED,1619454345320,GB29CLBT45363880902527,1172,686439626,ABFIGB21,b7e4bb97-91f7-4013-bc55-655d4e3807b3,836
1585085121,SANTANDER UK PLC,1619454345320,GB62DPGI18985109961287,8612,695979559,ABAZGB21,cefb17fb-02ce-4e17-9c18-f95214901778,2052
3460067394,PGMS (GLASGOW) LIMITED,1619454345320,GB04OMKC16231815817995,724,267444302,ANTSGB2LCHA,e9e9ccef-3e64-420d-aa53-a340eb8a0960,9175
7752621267,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454345320,GB92EQCB03224343819520,2633,700860647,ALEIGB22TSY,b36d1b53-01a1-4f96-9171-cf1070bc5598,8688
8511691369,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454345320,GB50KDQQ34699606217769,1549,122187607,AIBKGB2XTSY,de378671-3c9c-49d0-8f01-37da23d8b8c6,7309
5230826586,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454345320,GB93XAHL30495060852927,2884,627034925,ABDIGB21,421e6747-9dc6-4750-8439-100d5b241139,6295
