account_number,bank_name,dt_current_timestamp,iban,id,routing_number,swift_bic,uid,user_id
1973233244,ABC INTERNATIONAL BANK PLC,1619454557330,GB63WZMX29374544942345,89,630263233,ABCCGB22,40686923-85dc-4f91-ace7-be7cdcbeaf4c,417
8787046145,ABN AMRO MEZZANINE (UK) LIMITED,1619454557330,GB62OCVZ64351085619068,4070,054500271,BCYPGB2LCBB,780314d6-70f2-4781-a3ee-54c4ba48a2e3,7516
2857299194,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454557330,GB52YLLQ19048789090886,334,270599370,BOFAGB22OF2,aa0df55c-0692-42ca-805f-eff9cfaa6d19,6907
5394222756,ABC INTERNATIONAL BANK PLC,1619454557330,GB83PNWS05978825107694,7449,258696172,BOFAGB22XXX,e740e87f-cfee-4095-8d33-7c06ef94c6af,3619
5903954289,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB00PDYC87141068472110,7002,115531118,BCYPGB2LPGB,a9c184c5-7ba9-42cb-9b68-f331859f8482,4860
2829870309,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454557330,GB83CWPO49901595310668,2851,805111068,BOFAGB4TLFS,0860dbe5-8ace-4368-b7d2-5dc8c3278f76,848
0122974869,SANTANDER UK PLC,1619454557330,GB04NYDN26839573242620,2113,256498864,BOFAGB22SEC,a25666e3-3856-43c3-b683-1828014eb528,9692
2874064023,ALKEN ASSET MANAGEMENT,1619454557330,GB53WDTM08271541742946,856,024922009,ABDIGB21,c3c8559d-af22-4827-a2dc-e1026d526dc8,3635
5651043863,ABN AMRO CORPORATE FINANCE LIMITED,1619454557330,GB05XUPH04116593184203,102,320202627,BARBGB2LKIL,8585025a-b4d1-48d3-b172-3626ca724ceb,3560
3444901406,OTKRITIE SECURITIES LIMITED,1619454557330,GB49NJNP91763178851490,7754,669306792,BARBGB2LBIR,7198b5fd-1fd3-4ac2-a487-be5b214d5717,8542
1177849019,ABN AMRO MEZZANINE (UK) LIMITED,1619454557330,GB77PTLP90223672910921,6042,323742207,BRBAGB2LXXX,54f08557-4831-47c6-8cd7-d15c6b2542ba,7818
8676430410,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB59YZRJ66394129406238,3043,235159373,BARBGB2LTOO,f5a7c357-d22d-4474-82dd-736a24068e14,9502
2450595087,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB28SRGR01548322623428,6040,669537639,ABDIGB21,d6fa2d98-efc9-45ee-b9f0-7fd7a7d6400c,5791
3560511415,ABINGWORTH MANAGEMENT LIMITED,1619454557330,GB95XIXE55211585266602,6611,634023000,BOFAGB22CLS,b74b522e-7a45-4e5b-af59-a4b65675abfd,8402
0913323654,ABG SUNDAL COLLIER LIMITED,1619454557330,GB00RPME77348473162770,6786,808104755,BCYPGB2LBBB,e28b9fbe-50d1-4168-bfee-30e4ff2de924,9328
3754167500,ABC INTERNATIONAL BANK PLC,1619454557330,GB48QECF54444306307928,8849,704309748,AAHVGB21,dd893d93-4d87-40e5-bcf5-9c8c52d67b24,3669
1033156472,ALKEN ASSET MANAGEMENT,1619454557330,GB16WSOB91028314265210,9531,046698780,ABNAGB21VOC,246af794-9524-4b75-ae11-3570fc82989b,6367
9422137723,ALKEN ASSET MANAGEMENT,1619454557330,GB90YMTA52869597362323,1554,056208225,BARBGB2LWEM,4fb6a528-cad4-4ac7-9ada-a87ce57df642,3035
5079808811,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB25XIJL09787802938669,2129,641681969,UBKLGB2LBAK,6a51a473-9b78-4baf-a06b-16365fc1141c,7804
8360615159,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB32BAMT50627681110477,4390,253574150,BOFAGB22CLS,d7541c02-00d1-4a85-9d56-2131bee9d51e,9841
9261664914,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454557330,GB70BUVK19407044333011,5195,019466091,ANTSGB2LXXX,11f9c325-b6fe-474b-a283-068e6b820e63,7894
9814559223,AAC CAPITAL PARTNERS LIMITED,1619454557330,GB56DCTC72158630533423,855,619270276,BCYPGB2LHHB,2b56008c-6115-4258-9314-333d9b795a3d,6374
8740151308,ABBEY LIFE,1619454557330,GB46FEZN08551492839198,85,036274952,BOFAGB22OF2,e25700dc-a14c-4d8f-abc1-405c17f1bb1d,7140
6291252068,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB15MEZS23415992660283,8480,230144464,BOFAGB4TIPA,46d5f765-b654-4fd8-b82a-0c46f8b4aa0e,3666
1175154291,PGMS (GLASGOW) LIMITED,1619454557330,GB49ZRBL33629098783553,196,067529058,AAOGGB21,96be6473-d307-42a3-9821-9e18c9d69663,5560
5026299539,PGMS (GLASGOW) LIMITED,1619454557330,GB05HUEB03797889052552,2540,696085235,ASTPGB2LXXX,b6b91900-4663-4b9f-9387-2f7b8a9cc792,2520
2369483326,OTKRITIE SECURITIES LIMITED,1619454557330,GB32XEKX08675996416319,6368,638254192,AAHVGB21,162c8e44-143a-4768-9f0d-c3c0f101deb6,7667
7963610474,PGMS (GLASGOW) LIMITED,1619454557330,GB40GXAS80502213415492,1946,252860878,BOFAGB3SSWI,7dee9518-c930-456e-9bc9-eed599827751,2897
6083633827,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454557330,GB42KOQJ76677055775485,3366,650577378,MORLGB2LSMK,2fc93ba6-4d51-4490-8c1a-62742a4e10f9,4194
4925836948,ABINGWORTH MANAGEMENT LIMITED,1619454557330,GB17DMCN19622038130037,5828,041060449,AAFMGB21,1d33a0e6-f2ac-4c82-8f2c-5253bed90584,2788
3802481140,ABN AMRO CORPORATE FINANCE LIMITED,1619454557330,GB26LTGG93789602037352,2259,101298863,AKBKGB22XXX,1957ec8c-a8e4-48a6-8adf-2e099e771a0c,9309
5947476304,ABBOTSTONE AGRICULTURAL PROPERTY UNIT TRUST,1619454557330,GB42MYIH38196714654747,2947,313523397,AACNGB21,650c080a-46b7-4346-b14a-2b4c40c7d02d,9873
5680336507,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454557330,GB62JQWX40555261290262,2202,257245634,BOFAGB22CLS,85285607-dc8b-4087-a1dc-d1405a9c12ae,3630
9163202269,ABN AMRO MEZZANINE (UK) LIMITED,1619454557330,GB21TWJP31863974525242,1752,085301410,AAPEGB21,d752f923-86df-4bd6-a3b6-3eeb652e595e,3023
0510783345,ABG SUNDAL COLLIER LIMITED,1619454557330,GB93LHZF52040607864690,8132,662203151,BSABGB2LXXX,e22d9840-bd8a-49f6-882f-b4d27550caee,1607
6260075436,PGMS (GLASGOW) LIMITED,1619454557330,GB90JESI18888488800482,7873,228598585,BCYPGB2LCBB,8d29bd02-14f3-4bac-9fa5-1343175d74f6,7021
1912273689,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454557330,GB60WCIJ40668730433422,4579,118644659,BCYPGB2LPGB,c6cd44ad-52c1-4d17-8e74-dac11d84ad96,1673
6954401516,ABG SUNDAL COLLIER LIMITED,1619454557330,GB15KKER24337689517027,1949,682799852,BARBGB2LKIL,52014d93-0860-4175-a869-b50fdf166ddd,6886
0478804673,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454557330,GB76OIOD48223856244056,6446,031323002,BCYPGB2LSSB,c07116cb-91c7-4c28-a6be-22852c234261,2673
3231471013,ABBEY LIFE,1619454557330,GB21VJFB09487101841633,4766,678232446,AANLGB21,861d45c9-84bc-49ec-8567-9cd1d78e2205,911
7719217975,ABBEY LIFE,1619454557330,GB38KNRP16392688340476,4163,664777850,AAPUGB21,3490ed6b-85e7-46a0-a804-3b49c6855477,2867
9441218146,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB53PICP24666802582174,7610,049349434,ABBEGB21,4b2781c8-b7cc-4992-9c81-c286f69e64eb,4009
9792545752,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB55INBE09473560083274,5227,709362023,BOFAGB22CLS,6efaf7dc-60df-4f4e-a8c7-047721a5d8ce,1155
9403538544,AAC CAPITAL PARTNERS LIMITED,1619454557330,GB86JLFY21748672510471,642,117872626,BARBGB2LTOO,e073b14b-3dc6-4bd9-bec9-0ad78dcd5cfd,3487
9738675599,ABG SUNDAL COLLIER LIMITED,1619454557330,GB94AELY51091768729980,8583,725650780,ALEIGB22TSY,3eb2b099-7ca2-4416-9805-25844ff1bc10,2940
4133210432,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454557330,GB25NPOB48589987704237,242,093666503,AANLGB21,3f9c5d71-242c-4bc5-ab3a-cc29b3ae9b0b,2879
0528097206,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454557330,GB65JLPY81811521850216,628,704725500,BCYPGB2LBBB,ce73679a-2061-4911-a1d8-d3700371945d,2720
1543367319,OTKRITIE SECURITIES LIMITED,1619454557330,GB69JDWI70454425742002,8535,649116384,ABBYGB2L,09343a19-d34a-4799-87e9-7c2db70e709c,6060
9247650503,AAC CAPITAL PARTNERS LIMITED,1619454557330,GB10JBVN93239415826002,9741,666877091,BOFAGB22SEC,afe60474-8059-4729-b12f-5370d01157b7,8698
1347174030,OTKRITIE SECURITIES LIMITED,1619454557330,GB43OGLP08504592799083,3913,238907289,AKBKGB22XXX,0df40212-4cd4-4469-bfd3-199510c706aa,4472
9796223934,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB60XUCI36284598483718,1299,809261600,AANLGB2L,d66a7b72-4421-4706-a5f2-646daa6851df,6380
3738109438,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1619454557330,GB11GSDP47437724935339,228,616775318,ABMNGB21,19f43ba2-6f81-453e-9544-9b24de5b3e1b,9939
7530816243,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454557330,GB90DRCP74905214917603,815,711346710,BSABGB2LXXX,4e940cde-3a81-4350-a03f-0acbd15b754c,4542
8627370353,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454557330,GB26SAFX16105498239879,7801,615726148,ALEIGB22TSY,a4233b49-685f-4320-9762-468edb9f45b2,759
6316256978,ABN AMRO HOARE GOVETT LIMITED,1619454557330,GB17JUOD85793896448115,1695,100978838,AANLGB2L,940083e9-e272-4c7d-bb88-0945367e4dd6,4253
7605323721,ABN AMRO HOARE GOVETT LIMITED,1619454557330,GB25VBMU39231136883660,45,707212463,BOFAGB4TIPA,5609ac55-ed41-4b04-ad19-39a888a3ca29,7598
9352056403,ABN AMRO CORPORATE FINANCE LIMITED,1619454557330,GB37YGAY13163922627858,904,622637961,ABAZGB21,0ada3ac7-0db1-4c83-8f66-f1d2f9100a25,7070
4691114077,ABU DHABI ISLAMIC BANK,1619454557330,GB40JWTB00214400282402,9953,314114572,ANTSGB2LCHA,dd88da26-e661-4bac-b774-1cfec3761769,5543
1883251675,SANTANDER UK PLC,1619454557330,GB37XBYC16128328439783,8829,048953957,MORLGB2LSMK,da1581d5-7464-4c5e-8417-888eb63f52df,6478
5505238586,ABU DHABI ISLAMIC BANK,1619454557330,GB10XEGX04997631733648,5467,038738881,AAFMGB21,7fd89c25-0dc2-440e-bac7-b4158f7147ed,7527
6898522100,OTKRITIE SECURITIES LIMITED,1619454557330,GB30FIME41450342774176,8381,231496742,AAQIGB21,2971a65e-e063-4c00-a0eb-26863e038bed,7537
4315276163,ABG SUNDAL COLLIER LIMITED,1619454557330,GB48NCKB95959459072793,5941,287829525,MORLGB2LSMK,3dac0b4d-a773-4a5e-9547-2821af9db216,6861
9684621900,ALKEN ASSET MANAGEMENT,1619454557330,GB62ZWFJ07195753117526,7503,627937174,BSCHGB2LEQU,41e2e749-a2e6-48d0-9c77-29ed80132012,1472
8227794425,PGMS (GLASGOW) LIMITED,1619454557330,GB62QKSJ11450842068566,4063,679934507,ABCEGB2L,66533fff-a8ce-4cbb-8ca1-fbc94dceeda0,1484
9430012529,ALKEN ASSET MANAGEMENT,1619454557330,GB84YJZK45831446133648,4783,316950200,AAHVGB21,e77c71ba-2eb2-4b2e-9f70-2014bc83c018,5296
9076979088,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1619454557330,GB69UADQ05880612592174,9095,214093722,ALEIGB22TSY,ed1e6ced-dc54-4000-8db8-b09e98b5671c,4578
6317033180,ABBEY LIFE,1619454557330,GB49DJOX56505136279256,2886,285053458,ABCEGB2L,29a6c6db-e047-4b9e-b0ea-40719182b127,1276
2613357855,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB81JVSE47504563853641,108,026662011,BOFAGB22SCP,7c6e62f9-b4cb-458f-8d90-0701f6315a27,5083
5632086977,ABN AMRO CORPORATE FINANCE LIMITED,1619454557330,GB11MARZ62756954978603,1434,029176245,AIBKGB2XTSY,680ad8a9-42a0-4cd3-a09d-4a408b203b82,4022
4590651738,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454557330,GB26XEUB79439164669145,306,638928088,ABFIGB21,861de73f-6f49-4509-a1d3-c75f0779bb44,2637
3852795974,ALLIED BANK PHILIPPINES (UK) PLC,1619454557330,GB50VJVZ43033490674367,7083,016687174,UBKLGB2LXXX,cb77e1d3-5003-4c9d-90a0-b2937859b82a,5033
3239707613,UBS CLEARING AND EXECUTION SERVICES LIMITED,1619454557330,GB77ZQES64378785554318,8738,225186291,AAHOGB21,e46ab1ec-be26-4637-aeef-215917011c2a,8142
2997198151,ABN AMRO FUND MANAGERS LIMITED,1619454557330,GB06LXWF75898908102076,6940,077568070,BCEYGB2LXXX,934d2c3f-3917-48a5-979a-0926479ed6d5,9989
1878218541,ABC INTERNATIONAL BANK PLC,1619454557330,GB49ISHG03786569103399,6374,052337190,BCYPGB2LHGB,9500c3d2-fac9-4905-b806-1b8f6b05b59c,3842
8183534883,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1619454557330,GB32FICO44245901604064,7984,219519285,ABBEGB21,e1dad8aa-4281-4f62-a583-1917314e05e9,4614
