account_number,bank_name,dt_current_timestamp,iban,id,routing_number,swift_bic,uid,user_id
8657021443,ABN AMRO HOARE GOVETT LIMITED,1621352186397,GB15QNCG72377010180753,5407,021735684,BCEYGB2LXXX,910d1e21-201d-4220-902e-d36687b7b08c,1934
6584732096,AAC CAPITAL PARTNERS LIMITED,1621352186397,GB01PVBF99816039856390,352,657099859,BOFAGB22OF2,e9aec762-a8a6-4a05-9b8e-2ea66a9efaff,7369
8232945988,OTKRITIE SECURITIES LIMITED,1621352186397,GB36UFPJ70969014324982,7566,228411073,ABFIGB21,eb95abcb-1d52-43f5-885a-d88882874059,1194
4723206199,ABN AMRO FUND MANAGERS LIMITED,1621352186397,GB44VDAC05173412533992,8263,225608436,AAHVGB21,d0c5c956-5dbf-4ae0-8cf6-0f3221486013,6795
8414988386,UBS CLEARING AND EXECUTION SERVICES LIMITED,1621352186397,GB78ZOVB64497544645541,3925,283291212,BARBGB2LHAR,8d2a2a8b-06ee-4957-b0b9-904cd93e31f0,7481
4681763277,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB29NSSF74054231180274,474,079400495,BOFAGB4TLFS,3ee718ef-b4dc-461d-af8f-ec2ea58d8b5e,9828
7223356758,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1621352186397,GB72TPXE27840743838110,1690,689397367,ABECGB21,a8778ccd-814e-4d4b-98b8-89f852ae022a,588
3940548217,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1621352186397,GB94SFSA11942061822353,7142,668553685,AANLGB2L,2fa5d1d5-f8d3-4520-bfb9-503f513566e5,68
2594908668,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB17OKJM10798358463766,3994,242832748,ABBEGB21,f6d9059a-a662-4276-b885-1050626ead46,2574
4823759536,ABN AMRO CORPORATE FINANCE LIMITED,1621352186397,GB62QSDD76817077248532,7257,054243350,BRBAGB2LXXX,53781f71-df7d-4cfb-bf88-eb181bd7e416,4814
5478406472,ABU DHABI ISLAMIC BANK,1621352186397,GB58WAAJ10467024012515,8954,648378589,BCYPGB2LBBB,c03fa640-cdf1-4b85-aad1-26520c50a446,3971
9180004930,UBS CLEARING AND EXECUTION SERVICES LIMITED,1621352186397,GB90STFI64052937634138,8119,125621843,ALEIGB22TSY,b2e74479-ae93-4b5d-a29e-d4959dd02286,3030
8449334392,ABC INTERNATIONAL BANK PLC,1621352186397,GB26APTM58148786585680,7518,713088131,BOFAGB4TIPA,5ecc20aa-5ded-435f-8833-fe8d574d5c39,7425
9253994863,ABC INTERNATIONAL BANK PLC,1621352186397,GB05UNKK41537235777770,4802,654229172,BCEYGB2LXXX,675e4a2b-be0e-46c3-98b6-a3368cdab157,2523
7247604188,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB76UDNV52545678921261,4767,282760650,BARBGB2LWEM,8d4f5b72-cadb-490a-909a-6213313387fc,2910
6820038448,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1621352186397,GB74BFJT12673238740425,9701,123146401,BOFAGB4TIPA,4b26ac51-f239-4a5b-9ba7-1bd77bfad6aa,9941
9129538908,ABBEY LIFE,1621352186397,GB86ETEW58821231481492,7151,270062425,BOFAGB22XXX,6672b031-fc99-4984-9cb1-2d1d3e84e9f2,6065
5713564449,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1621352186397,GB35JZPK47930764119083,7820,084274726,ABBEGB21,60daea97-29a2-46a9-8a76-34a4526ab697,3663
2032178749,ABBEY LIFE,1621352186397,GB68CNLA07099406727828,2275,300628690,ANTSGB2LXXX,2660ecf8-1908-4241-8b12-c3958ef3885b,315
6131223021,OTKRITIE SECURITIES LIMITED,1621352186397,GB66YNIJ30917190648711,1969,245686823,BARBGB2LHAR,e9141e47-2e4c-401f-8577-5d8da00eb1e8,5632
3717893010,ALKEN ASSET MANAGEMENT,1621352186397,GB45BNKP17995598572706,2274,298487286,BCYPGB2LCSB,8ffd75f3-e868-40a2-aaf6-633900469352,3547
5076649184,ALKEN ASSET MANAGEMENT,1621352186397,GB52OPER74714854802759,2808,253004183,BCYPGB2LHHB,eae577d6-8c7a-489f-9735-7b70ba7c8429,9182
7797643934,AAC CAPITAL PARTNERS LIMITED,1621352186397,GB48XRZH71266662335335,7627,615193195,ABNAGB21VOC,cb439a02-7da3-417b-bf81-2fce355f240f,6013
5564509785,ABU DHABI ISLAMIC BANK,1621352186397,GB79NVPF07439347895182,6840,222851639,AAFMGB21,ea6edf5c-2f71-4194-a6d8-e1869dd572d6,7368
5974685078,UBS CLEARING AND EXECUTION SERVICES LIMITED,1621352186397,GB53QWQX40173106278891,3834,078984200,ASTPGB2LXXX,d19ce3fc-093b-4887-85d3-692d21cb70f2,8472
3142703703,ALKEN ASSET MANAGEMENT,1621352186397,GB55JTCH58384033154869,2327,702219885,BCEYGB2LXXX,765649a5-0915-41f5-a1de-8be62db49d83,2107
9683714283,ALKEN ASSET MANAGEMENT,1621352186397,GB58LQOR41744197252886,5199,230187722,BARBGB2LTOO,707daba7-5a02-40ad-8b79-c3e06b6dd2bf,9608
3488206415,PGMS (GLASGOW) LIMITED,1621352186397,GB94NWTF72796143427437,6411,686633891,BARBGB2LWEM,74a6042e-54b7-4abb-a032-a517731cbd07,5478
5477457036,ABN AMRO FUND MANAGERS LIMITED,1621352186397,GB34QLGJ18805489537383,4124,642334011,ABCCGB22,69c46510-d298-4d1a-83c4-1ba4854dfb4f,124
9701851910,ABG SUNDAL COLLIER LIMITED,1621352186397,GB05LSQL28457071099080,417,025084030,BCYPGB2LHGB,f2b8a683-fd9c-4ea7-8fd9-99f82295697e,1274
1476880355,SANTANDER UK PLC,1621352186397,GB59KCQG58647848978948,2506,324994339,AAFMGB21,89d07fdd-9276-4b62-ac51-4dcec5da4bcd,7048
9710290283,UBS CLEARING AND EXECUTION SERVICES LIMITED,1621352186397,GB88DGYP21163366727337,3797,808245698,ANTSGB2LCHA,53eacfe9-1bf5-42f1-807b-5adbeebe2956,2228
4179525321,SANTANDER UK PLC,1621352186397,GB78SJSZ42479442247036,9438,098296114,BOFAGB4TCCD,b56bfba4-960d-4e7b-9e17-efaa5d9f7ae5,2279
7687072939,ABC INTERNATIONAL BANK PLC,1621352186397,GB65UWBN97142686266461,5516,231580014,BKCHGB2LXXX,c718f118-eeec-4e0c-ad8a-a103fa2c194b,8016
1308353888,ABU DHABI ISLAMIC BANK,1621352186397,GB32RACR50774568023504,8062,709609168,BOFAGB4TCDO,0493335d-5c99-46e1-88cd-8ea1fa5a33e2,8925
2632850998,AAC CAPITAL PARTNERS LIMITED,1621352186397,GB06JEEA66487087564611,3903,302873498,BARBGB2LWEM,0aa8e126-be41-4286-ba2a-adc00e632974,1625
9282780894,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1621352186397,GB00UTAZ20272434832763,3093,670416778,BCYPGB2LXXX,402f562f-b98a-44c8-9981-c47b960c2fe6,8035
3902176946,ABINGWORTH MANAGEMENT LIMITED,1621352186397,GB74SYWL60818591582025,160,276219382,BCYPGB2LHHB,1fe2301a-0b31-4c2f-8d59-b701a3e50454,7337
5296818075,ALKEN ASSET MANAGEMENT,1621352186397,GB13KTPC98021531060242,8830,084863140,BOFAGB22SEC,9d0e9d2e-4676-4dad-80f6-83336d8baa7e,7679
9863563693,ABINGWORTH MANAGEMENT LIMITED,1621352186397,GB85RITK06104955521753,683,089906646,BARBGB2LSOU,46d1c927-d473-42c1-a710-332e8168f676,4458
5159295831,SANTANDER UK PLC,1621352186397,GB03EPAN93613686867917,2810,022318482,BARBGB2LMAN,42131ca3-2744-4728-8b6a-27bf421abfba,3076
4306707194,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB74ZWTK57759907647141,8669,119129128,BOFAGB22SEC,28767c23-d8d0-4d5f-a514-d341ff3c336a,8426
9588448195,ABN AMRO HOARE GOVETT LIMITED,1621352186397,GB73ENEG36512064420750,4125,024441124,BARBGB2LKEN,13e19b14-8695-4906-8d75-8e9782a89fd7,7754
2083191893,ABU DHABI ISLAMIC BANK,1621352186397,GB66GLOD75619735713641,7206,252452516,AAFMGB21,0ce90a5c-95cd-49bc-af48-7965046fcd80,5072
1516026464,OTKRITIE SECURITIES LIMITED,1621352186397,GB53MXUP90465165133523,1177,078436402,ABNAGB21VOC,8be0d16d-8d4c-4265-8403-b2eeb2c2f4a8,9365
0151918958,ABN AMRO MEZZANINE (UK) LIMITED,1621352186397,GB66BASE80507022400127,9497,673139065,ABCEGB2L,ddf319e1-73be-48f3-ab0d-b532041c3dc2,372
8814261927,ABN AMRO HOARE GOVETT CORPORATE FINANCE LTD.,1621352186397,GB06OWOP78412124616500,5636,033277363,BOFAGB22OF2,955bf9c4-db0f-4b79-b6c9-9e848b53e6d6,9701
0801632203,ABC INTERNATIONAL BANK PLC,1621352186397,GB93IPTU51348273832591,3104,717283165,BOFAGB22OF2,141c8073-6030-4462-96bc-459382bb1b98,3313
1358416777,ABU DHABI ISLAMIC BANK,1621352186397,GB49FXMG53434300163632,7398,030459731,BOFAGB4TLFS,36908709-776e-4c73-b51d-7358d204dc98,8904
8070262965,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB14KWTW53933492926836,1443,651023122,AKBKGB22XXX,3da23bd3-f55f-4ea8-b77b-1c64e80c14fa,4274
4080973402,ABN AMRO QUOTED INVESTMENTS (UK) LIMITED,1621352186397,GB73LWAH16512906326701,155,276865600,ABMNGB21,01660548-3bc5-4847-abff-08b6ff9fcb7f,1619
9839986027,ABN AMRO MEZZANINE (UK) LIMITED,1621352186397,GB27NYVB30647520849527,1285,259477798,BOFAGB3SSWI,34684b73-f92b-4738-85f9-9136d9dd61c9,1201
8946380377,SANTANDER UK PLC,1621352186397,GB41XCON78671095215062,460,210437544,BCYPGB2LCBB,2f653f3a-2e13-4b55-af27-259646db5cdf,656
2907750170,AAC CAPITAL PARTNERS LIMITED,1621352186397,GB55KNIC22243743400473,5389,039411709,BOFAGB3SSWI,59a21175-f610-408c-b4d3-3c065ac413cf,2538
4188557079,UBS CLEARING AND EXECUTION SERVICES LIMITED,1621352186397,GB69FVIL19379247406278,4174,656845295,AAQIGB21,52c5653c-1fa8-4b55-90c0-1c38dbe1ec77,7793
5125480472,ABINGWORTH MANAGEMENT LIMITED,1621352186397,GB79TDMZ50050191652643,7291,627967885,ABBYGB2L,ba573998-6b47-4ee6-863a-dd5530a7a89d,6405
6703682505,ABINGWORTH MANAGEMENT LIMITED,1621352186397,GB17LKOK02546826202481,7447,019322083,BOFAGB4TCCD,9a98536e-2422-4754-8a16-bf3b6abb3f31,1826
3154509213,ALLIED BANK PHILIPPINES (UK) PLC,1621352186397,GB55SKTI50558730458692,8919,683042906,BOFAGB22OF2,f340818f-c60f-42e1-92a7-379cdb3081d6,1200
6155472301,ABN AMRO CORPORATE FINANCE LIMITED,1621352186397,GB08PPSY33811889706441,7930,267912915,BOFAGB3SSWI,b4580d86-e27d-4efe-a14c-e21ca0ad10c2,8307
0504423094,ABC INTERNATIONAL BANK PLC,1621352186397,GB20ESVM72648403163265,2916,247722701,BARBGB2LMAN,31e116d5-4a20-43f8-ba3d-ebd52a8a7669,8772
4841053367,THE ROYAL BANK OF SCOTLAND PLC (FORMER RBS NV),1621352186397,GB60RCCV78371567699680,6596,007866687,AKBKGB22XXX,bc3d21ab-44c8-43de-8b3f-4fa74753c829,4527
0540907693,ABN AMRO FUND MANAGERS LIMITED,1621352186397,GB54PCUR65084467509214,1410,652604498,ABNAGB21VOC,cfecea76-7a6f-4972-a8b9-825082aefa41,5664
0963385772,ABN AMRO FUND MANAGERS LIMITED,1621352186397,GB72GQGY61783071945810,1967,253456618,ABCCGB22,94f40c1d-5af7-48cb-bc43-e2adcf06c9dd,9383
0270901362,ABC INTERNATIONAL BANK PLC,1621352186397,GB28XEWO34707257025028,4652,090703647,BARBGB2LWEM,45d16a85-0dfa-4da5-b991-5ac687665e11,5638
2816901726,ABBEY LIFE,1621352186397,GB85OUXX97105634342369,5042,320569409,BOFAGB4TCDO,e85087e7-dd1c-40b4-a70b-894cfa0beda7,8449
